Hour,Value 1,Value 2
4369,4391,0.589300059
4370,4390,0.36514381
4371,4389,0.089275368
4372,4388,0.773233261
4373,4387,0.31913127
4374,4386,0.168972308
4375,4385,0.920335635
4376,4384,0.448759538
4377,4383,0.307768606
4378,4382,0.122653519
4379,4381,0.17538485
4380,4380,0.707496184
4381,4379,0.259346643
4382,4378,0.391587616
4383,4377,0.857455606
4384,4376,0.696208927
4385,4375,0.055019289
4386,4374,0.842493956
4387,4373,0.42458611
4388,4372,0.222840322
4389,4371,0.114296748
4390,4370,0.934783511
4391,4369,0.643736846
4392,4368,0.083647357
4393,4367,0.179668286
4394,4366,0.285087963
4395,4365,0.890791123
4396,4364,0.180960275
4397,4363,0.834222072
4398,4362,0.477035671
4399,4361,0.287277922
4400,4360,0.611728321
4401,4359,0.038884646
4402,4358,0.744437723
4403,4357,0.646278771
4404,4356,0.294419722
4405,4355,0.946739926
4406,4354,0.688930822
4407,4353,0.097603638
4408,4352,0.277923397
4409,4351,0.687268418
4410,4350,0.876178703
4411,4349,0.112173948
4412,4348,0.673880248
4413,4347,0.427789178
4414,4346,0.603579858
4415,4345,0.843871339
4416,4344,0.004631354
4417,4343,0.274220527
4418,4342,0.093633612
4419,4341,0.664285748
4420,4340,0.463539169
4421,4339,0.761104517
4422,4338,0.662128574
4423,4337,0.983036381
4424,4336,0.4899233
4425,4335,0.650614399
4426,4334,0.274462025
4427,4333,0.339477068
4428,4332,0.260297225
4429,4331,0.906241016
4430,4330,0.246206157
4431,4329,0.977204962
4432,4328,0.423981085
4433,4327,0.828268764
4434,4326,0.254871243
4435,4325,0.820336622
4436,4324,0.57921642
4437,4323,0.86176883
4438,4322,0.708807655
4439,4321,0.10874812
4440,4320,0.736793667
4441,4319,0.36862335
4442,4318,0.460400618
4443,4317,0.68144329
4444,4316,0.244221292
4445,4315,0.104012362
4446,4314,0.776432165
4447,4313,0.219464782
4448,4312,0.314514472
4449,4311,0.166764888
4450,4310,0.353616043
4451,4309,0.317938084
4452,4308,0.140188644
4453,4307,0.204606332
4454,4306,0.186161651
4455,4305,0.579681157
4456,4304,0.548173116
4457,4303,0.780875192
4458,4302,0.549997752
4459,4301,0.987151615
4460,4300,0.695299844
4461,4299,0.660590084
4462,4298,0.389411655
4463,4297,0.916695183
4464,4296,0.702923053
4465,4295,0.775361009
4466,4294,0.445853269
4467,4293,0.227197307
4468,4292,0.429664516
4469,4291,0.084879822
4470,4290,0.396131182
4471,4289,0.119089998
4472,4288,0.911087575
4473,4287,0.870970562
4474,4286,0.22801891
4475,4285,0.050398919
4476,4284,0.722148437
4477,4283,0.215098832
4478,4282,0.087156299
4479,4281,0.928953684
4480,4280,0.892759242
4481,4279,0.552111669
4482,4278,0.923324971
4483,4277,0.917960999
4484,4276,0.601781022
4485,4275,0.712223687
4486,4274,0.419159833
4487,4273,0.574417655
4488,4272,0.65136838
4489,4271,0.345261706
4490,4270,0.104389048
4491,4269,0.908511429
4492,4268,0.202781764
4493,4267,0.71567807
4494,4266,0.699581161
4495,4265,0.992430414
4496,4264,0.433376077
4497,4263,0.121438403
4498,4262,0.124590679
4499,4261,0.992965895
4500,4260,0.513520243
4501,4259,0.3737941
4502,4258,0.334432259
4503,4257,0.073174067
4504,4256,0.759576892
4505,4255,0.685195157
4506,4254,0.099016743
4507,4253,0.131143963
4508,4252,0.43447538
4509,4251,0.337937551
4510,4250,0.989196626
4511,4249,0.651717973
4512,4248,0.225292549
4513,4247,0.347008011
4514,4246,0.937489238
4515,4245,0.338224267
4516,4244,0.914336949
4517,4243,0.547860518
4518,4242,0.593362151
4519,4241,0.934537931
4520,4240,0.445628968
4521,4239,0.521944577
4522,4238,0.321506853
4523,4237,0.573398576
4524,4236,0.360448937
4525,4235,0.210692251
4526,4234,0.534760862
4527,4233,0.913798081
4528,4232,0.984474509
4529,4231,0.696789382
4530,4230,0.818650471
4531,4229,0.155390071
4532,4228,0.110259781
4533,4227,0.163374573
4534,4226,0.666520151
4535,4225,0.768964286
4536,4224,0.364276952
4537,4223,0.723843189
4538,4222,0.276652044
4539,4221,0.275212341
4540,4220,0.2594626
4541,4219,0.900883776
4542,4218,0.366309688
4543,4217,0.347390726
4544,4216,0.037886781
4545,4215,0.554476112
4546,4214,0.035434014
4547,4213,0.237313579
4548,4212,0.260710639
4549,4211,0.392477697
4550,4210,0.029440343
4551,4209,0.807051589
4552,4208,0.064509531
4553,4207,0.96694781
4554,4206,0.404300182
4555,4205,0.125978309
4556,4204,0.389403079
4557,4203,0.736891495
4558,4202,0.08649975
4559,4201,0.848019746
4560,4200,0.965047007
4561,4199,0.140805323
4562,4198,0.115810803
4563,4197,0.738139349
4564,4196,0.506138564
4565,4195,0.920613985
4566,4194,0.95916176
4567,4193,0.804880241
4568,4192,0.460997669
4569,4191,0.278491965
4570,4190,0.323409687
4571,4189,0.600512917
4572,4188,0.878401613
4573,4187,0.527333231
4574,4186,0.70720944
4575,4185,0.308718979
4576,4184,0.389591559
4577,4183,0.822868901
4578,4182,0.800108864
4579,4181,0.347652277
4580,4180,0.905434713
4581,4179,0.089590483
4582,4178,0.68432179
4583,4177,0.575334067
4584,4176,0.699397242
4585,4175,0.842120203
4586,4174,0.307950399
4587,4173,0.36743527
4588,4172,0.505643082
4589,4171,0.520024678
4590,4170,0.185350297
4591,4169,0.620094008
4592,4168,0.698780117
4593,4167,0.675213494
4594,4166,0.670086563
4595,4165,0.849847388
4596,4164,0.613965009
4597,4163,0.030813186
4598,4162,0.754582281
4599,4161,0.532859276
4600,4160,0.789141681
4601,4159,0.10114192
4602,4158,0.023867672
4603,4157,0.121769084
4604,4156,0.455281195
4605,4155,0.832564278
4606,4154,0.391044984
4607,4153,0.372536604
4608,4152,0.215003603
4609,4151,0.717527258
4610,4150,0.586739922
4611,4149,0.338950405
4612,4148,0.626671892
4613,4147,0.580293248
4614,4146,0.677464447
4615,4145,0.136492596
4616,4144,0.86586925
4617,4143,0.806327859
4618,4142,0.590653931
4619,4141,0.28294188
4620,4140,0.138477244
4621,4139,0.646708249
4622,4138,0.686419244
4623,4137,0.903914132
4624,4136,0.921885461
4625,4135,0.389335421
4626,4134,0.648593665
4627,4133,0.917817853
4628,4132,0.540715716
4629,4131,0.073295693
4630,4130,0.134428535
4631,4129,0.267571675
4632,4128,0.238186005
4633,4127,0.781078208
4634,4126,0.533532541
4635,4125,0.090393596
4636,4124,0.076400624
4637,4123,0.009090265
4638,4122,0.930443997
4639,4121,0.889885844
4640,4120,0.562367508
4641,4119,0.094623543
4642,4118,0.740250214
4643,4117,0.040894896
4644,4116,0.413954702
4645,4115,0.864112053
4646,4114,0.942810438
4647,4113,0.144196813
4648,4112,0.519716878
4649,4111,0.823223405
4650,4110,0.742258903
4651,4109,0.848502595
4652,4108,0.708604558
4653,4107,0.054225677
4654,4106,0.488054645
4655,4105,0.158192337
4656,4104,0.225578373
4657,4103,0.766148328
4658,4102,0.749712965
4659,4101,0.224141761
4660,4100,0.256398289
4661,4099,0.595032196
4662,4098,0.658046395
4663,4097,0.298984362
4664,4096,0.742129992
4665,4095,0.973646586
4666,4094,0.436300371
4667,4093,0.518216215
4668,4092,0.646493167
4669,4091,0.620879084
4670,4090,0.292461571
4671,4089,0.56451966
4672,4088,0.457829707
4673,4087,0.256847357
4674,4086,0.106024412
4675,4085,0.431136092
4676,4084,0.061052168
4677,4083,0.58567985
4678,4082,0.100614203
4679,4081,0.621793689
4680,4080,0.156460688
4681,4079,0.507693508
4682,4078,0.860230695
4683,4077,0.682867331
4684,4076,0.426867597
4685,4075,0.24424056
4686,4074,0.873873969
4687,4073,0.973924326
4688,4072,0.269405448
4689,4071,0.613103382
4690,4070,0.691366069
4691,4069,0.49878745
4692,4068,0.533237394
4693,4067,0.272641174
4694,4066,0.311391582
4695,4065,0.033973052
4696,4064,0.540981012
4697,4063,0.243000801
4698,4062,0.107824261
4699,4061,0.228208522
4700,4060,0.154670423
4701,4059,0.160415694
4702,4058,0.424335207
4703,4057,0.810184667
4704,4056,0.589341793
4705,4055,0.680575559
4706,4054,0.2235443
4707,4053,0.73582927
4708,4052,0.614049961
4709,4051,0.082653801
4710,4050,0.487247916
4711,4049,0.866871358
4712,4048,0.669310092
4713,4047,0.298658512
4714,4046,0.630573191
4715,4045,0.549899869
4716,4044,0.019766307
4717,4043,0.115074932
4718,4042,0.34175549
4719,4041,0.338614738
4720,4040,0.002896136
4721,4039,0.93970723
4722,4038,0.032715584
4723,4037,0.052363042
4724,4036,0.905832605
4725,4035,0.394089239
4726,4034,0.3548853
4727,4033,0.938101878
4728,4032,0.310508494
4729,4031,0.022606719
4730,4030,0.945524219
4731,4029,0.130787457
4732,4028,0.414544837
4733,4027,0.678458604
4734,4026,0.612563653
4735,4025,0.976677746
4736,4024,0.083276934
4737,4023,0.344260451
4738,4022,0.760209982
4739,4021,0.873147566
4740,4020,0.897992841
4741,4019,0.409933908
4742,4018,0.117052622
4743,4017,0.423389588
4744,4016,0.567422139
4745,4015,0.254404597
4746,4014,0.671824683
4747,4013,0.589648657
4748,4012,0.589010582
4749,4011,0.257500379
4750,4010,0.665672959
4751,4009,0.324792311
4752,4008,0.340362238
4753,4007,0.250775699
4754,4006,0.889164946
4755,4005,0.211824514
4756,4004,0.692309071
4757,4003,0.755971785
4758,4002,0.055906424
4759,4001,0.225535562
4760,4000,0.865454489
4761,3999,0.115370575
4762,3998,0.777140062
4763,3997,0.634151785
4764,3996,0.406176457
4765,3995,0.234471251
4766,3994,0.368720408
4767,3993,0.938477239
4768,3992,0.880345414
4769,3991,0.41279429
4770,3990,0.018410954
4771,3989,0.193333601
4772,3988,0.006636317
4773,3987,0.343735107
4774,3986,0.526885467
4775,3985,0.874869189
4776,3984,0.924699374
4777,3983,0.761218255
4778,3982,0.192033808
4779,3981,0.373729777
4780,3980,0.760760127
4781,3979,0.288480215
4782,3978,0.366769729
4783,3977,0.336165942
4784,3976,0.926196862
4785,3975,0.475276255
4786,3974,0.730672516
4787,3973,0.877838013
4788,3972,0.075751331
4789,3971,0.553160691
4790,3970,0.384685391
4791,3969,0.738367225
4792,3968,0.753877046
4793,3967,0.612769009
4794,3966,0.936265413
4795,3965,0.431033235
4796,3964,0.54286852
4797,3963,0.413889666
4798,3962,0.192485387
4799,3961,0.355101423
4800,3960,0.389175945
4801,3959,0.260340425
4802,3958,0.701141188
4803,3957,0.424544393
4804,3956,0.456591344
4805,3955,0.873056514
4806,3954,0.152672971
4807,3953,0.324664336
4808,3952,0.344382186
4809,3951,0.622253534
4810,3950,0.552449834
4811,3949,0.471045072
4812,3948,0.268750985
4813,3947,0.762004405
4814,3946,0.468464581
4815,3945,0.853507325
4816,3944,0.682097854
4817,3943,0.70863585
4818,3942,0.352581925
4819,3941,0.817093505
4820,3940,0.987403026
4821,3939,0.765577397
4822,3938,0.519663104
4823,3937,0.428307504
4824,3936,0.978517333
4825,3935,0.461815088
4826,3934,0.353451631
4827,3933,0.647129452
4828,3932,0.039352285
4829,3931,0.155890821
4830,3930,0.364707092
4831,3929,0.136790077
4832,3928,0.000701032
4833,3927,0.348882168
4834,3926,0.327400229
4835,3925,0.022225189
4836,3924,0.918042453
4837,3923,0.692063435
4838,3922,0.484942079
4839,3921,0.751569318
4840,3920,0.159531513
4841,3919,0.66284496
4842,3918,0.391194406
4843,3917,0.955031665
4844,3916,0.82676293
4845,3915,0.033682171
4846,3914,0.44460127
4847,3913,0.29455565
4848,3912,0.039602683
4849,3911,0.986690497
4850,3910,0.960256407
4851,3909,0.947349556
4852,3908,0.790953901
4853,3907,0.998584107
4854,3906,0.574483343
4855,3905,0.952451393
4856,3904,0.540405742
4857,3903,0.531336663
4858,3902,0.405671515
4859,3901,0.253525927
4860,3900,0.751677174
4861,3899,0.349447072
4862,3898,0.452969442
4863,3897,0.704073131
4864,3896,0.746903933
4865,3895,0.565233428
4866,3894,0.872240817
4867,3893,0.271427337
4868,3892,0.83230979
4869,3891,0.224591473
4870,3890,0.58293954
4871,3889,0.267260035
4872,3888,0.436992857
4873,3887,0.167466271
4874,3886,0.812848919
4875,3885,0.451609348
4876,3884,0.743217934
4877,3883,0.839041068
4878,3882,0.566319808
4879,3881,0.001848008
4880,3880,0.54450951
4881,3879,0.354344804
4882,3878,0.281993701
4883,3877,0.263102719
4884,3876,0.913756463
4885,3875,0.881772391
4886,3874,0.995216357
4887,3873,0.114735689
4888,3872,0.530552015
4889,3871,0.892723703
4890,3870,0.350952238
4891,3869,0.050928894
4892,3868,0.099042411
4893,3867,0.582785723
4894,3866,0.966641717
4895,3865,0.295587545
4896,3864,0.147150751
4897,3863,0.085507259
4898,3862,0.44056897
4899,3861,0.283243987
4900,3860,0.441587845
4901,3859,0.046441549
4902,3858,0.88917856
4903,3857,0.488267605
4904,3856,0.899281018
4905,3855,0.605007128
4906,3854,0.399905343
4907,3853,0.797910077
4908,3852,0.035939944
4909,3851,0.934866054
4910,3850,0.331255344
4911,3849,0.194369928
4912,3848,0.310833201
4913,3847,0.420854239
4914,3846,0.026828583
4915,3845,0.865308365
4916,3844,0.649714767
4917,3843,0.766135891
4918,3842,0.069934299
4919,3841,0.933739852
4920,3840,0.002414435
4921,3839,0.52553448
4922,3838,0.050493101
4923,3837,0.019688205
4924,3836,0.930490174
4925,3835,0.886534145
4926,3834,0.420432924
4927,3833,0.561008033
4928,3832,0.917450787
4929,3831,0.902680494
4930,3830,0.660875989
4931,3829,0.958260435
4932,3828,0.335680804
4933,3827,0.124131039
4934,3826,0.273919896
4935,3825,0.498703804
4936,3824,0.681651039
4937,3823,0.883948703
4938,3822,0.51111401
4939,3821,0.197397366
4940,3820,0.139111033
4941,3819,0.972929856
4942,3818,0.5080726
4943,3817,0.940588132
4944,3816,0.711303357
4945,3815,0.467424294
4946,3814,0.28784039
4947,3813,0.382463441
4948,3812,0.073715412
4949,3811,0.761251622
4950,3810,0.283727211
4951,3809,0.151742634
4952,3808,0.418959965
4953,3807,0.766606268
4954,3806,0.514179173
4955,3805,0.14558134
4956,3804,0.995590808
4957,3803,0.850688561
4958,3802,0.681023385
4959,3801,0.034251786
4960,3800,0.725143034
4961,3799,0.532912505
4962,3798,0.523806937
4963,3797,0.534704773
4964,3796,0.648631708
4965,3795,0.432210324
4966,3794,0.996903595
4967,3793,0.785684323
4968,3792,0.199310459
4969,3791,0.537558116
4970,3790,0.762376986
4971,3789,0.516287021
4972,3788,0.296068279
4973,3787,0.311199492
4974,3786,0.571892045
4975,3785,0.452040137
4976,3784,0.876693164
4977,3783,0.385269513
4978,3782,0.196226892
4979,3781,0.028342138
4980,3780,0.470605028
4981,3779,0.644821551
4982,3778,0.967609561
4983,3777,0.804876362
4984,3776,0.118075691
4985,3775,0.295263799
4986,3774,0.762711078
4987,3773,0.464464181
4988,3772,0.834026729
4989,3771,0.208998212
4990,3770,0.837117145
4991,3769,0.751832447
4992,3768,0.741472172
4993,3767,0.240162465
4994,3766,0.49470099
4995,3765,0.688578072
4996,3764,0.249627876
4997,3763,0.368247574
4998,3762,0.394597369
4999,3761,0.776800906
5000,3760,0.688227825
5001,3759,0.720105562
5002,3758,0.559174193
5003,3757,0.217529504
5004,3756,0.803190741
5005,3755,0.461639726
5006,3754,0.343550987
5007,3753,0.314994893
5008,3752,0.727453164
5009,3751,0.134071601
5010,3750,0.61268994
5011,3749,0.42687428
5012,3748,0.506218989
5013,3747,0.732229073
5014,3746,0.561379171
5015,3745,0.682198873
5016,3744,0.086948542
5017,3743,0.758113007
5018,3742,0.615487971
5019,3741,0.678862698
5020,3740,0.517768121
5021,3739,0.692581186
5022,3738,0.59833211
5023,3737,0.543098929
5024,3736,0.964005699
5025,3735,0.141348472
5026,3734,0.096224033
5027,3733,0.884694905
5028,3732,0.425386329
5029,3731,0.662370426
5030,3730,0.350438281
5031,3729,0.159631583
5032,3728,0.334458988
5033,3727,0.190594637
5034,3726,0.588357634
5035,3725,0.334102398
5036,3724,0.358279249
5037,3723,0.676817657
5038,3722,0.43143335
5039,3721,0.764153871
5040,3720,0.680676196
5041,3719,0.621245157
5042,3718,0.117750333
5043,3717,0.082474354
5044,3716,0.14265677
5045,3715,0.7354286
5046,3714,0.347127208
5047,3713,0.563013875
5048,3712,0.268163999
5049,3711,0.587650421
5050,3710,0.253298005
5051,3709,0.92118102
5052,3708,0.599827224
5053,3707,0.754197734
5054,3706,0.562096622
5055,3705,0.226049947
5056,3704,0.254460969
5057,3703,0.966635245
5058,3702,0.132217582
5059,3701,0.307348071
5060,3700,0.846185357
5061,3699,0.543327168
5062,3698,0.751004244
5063,3697,0.487694879
5064,3696,0.306758404
5065,3695,0.715559374
5066,3694,0.707980075
5067,3693,0.573512755
5068,3692,0.009478643
5069,3691,0.2134579
5070,3690,0.225777364
5071,3689,0.697230076
5072,3688,0.584574499
5073,3687,0.551590608
5074,3686,0.425919497
5075,3685,0.789391188
5076,3684,0.70979953
5077,3683,0.905838575
5078,3682,0.747934126
5079,3681,0.494024143
5080,3680,0.416265443
5081,3679,0.399406114
5082,3678,0.753065708
5083,3677,0.456963342
5084,3676,0.606229919
5085,3675,0.649962936
5086,3674,0.555540229
5087,3673,0.302508563
5088,3672,0.311135291
5089,3671,0.426273806
5090,3670,0.17326728
5091,3669,0.034255437
5092,3668,0.620797074
5093,3667,0.477329957
5094,3666,0.217548877
5095,3665,0.625882274
5096,3664,0.688696238
5097,3663,0.230981811
5098,3662,0.31574466
5099,3661,0.72836537
5100,3660,0.597561022
5101,3659,0.973252641
5102,3658,0.33689391
5103,3657,0.57978429
5104,3656,0.859674554
5105,3655,0.643622637
5106,3654,0.998999896
5107,3653,0.440909609
5108,3652,0.328108065
5109,3651,0.198762084
5110,3650,0.103630504
5111,3649,0.892093691
5112,3648,0.111260522
5113,3647,0.932808669
5114,3646,0.519772727
5115,3645,0.719878641
5116,3644,0.890979129
5117,3643,0.721622877
5118,3642,0.116067501
5119,3641,0.555533361
5120,3640,0.59506456
5121,3639,0.548025702
5122,3638,0.877914767
5123,3637,0.461834043
5124,3636,0.549464279
5125,3635,0.243585947
5126,3634,0.96522844
5127,3633,0.083817524
5128,3632,0.555604182
5129,3631,0.708824145
5130,3630,0.384693809
5131,3629,0.171742893
5132,3628,0.846192369
5133,3627,0.198587315
5134,3626,0.458579008
5135,3625,0.80361506
5136,3624,0.523229289
5137,3623,0.998430967
5138,3622,0.716532242
5139,3621,0.069230347
5140,3620,0.478802619
5141,3619,0.626876096
5142,3618,0.257434314
5143,3617,0.613896297
5144,3616,0.744120207
5145,3615,0.314071838
5146,3614,0.540370376
5147,3613,0.263222477
5148,3612,0.370925344
5149,3611,0.017041755
5150,3610,0.106416345
5151,3609,0.887297169
5152,3608,0.101158335
5153,3607,0.336257026
5154,3606,0.069993702
5155,3605,0.659196768
5156,3604,0.262596564
5157,3603,0.065370925
5158,3602,0.277060325
5159,3601,0.669800415
5160,3600,0.079023541
5161,3599,0.034298782
5162,3598,0.323468601
5163,3597,0.151254053
5164,3596,0.802517702
5165,3595,0.834421328
5166,3594,0.173314027
5167,3593,0.180501205
5168,3592,0.743023388
5169,3591,0.922424622
5170,3590,0.941209622
5171,3589,0.192405979
5172,3588,0.682074037
5173,3587,0.452718337
5174,3586,0.99292774
5175,3585,0.901138954
5176,3584,0.380652178
5177,3583,0.356711391
5178,3582,0.507316579
5179,3581,0.477591375
5180,3580,0.287055237
5181,3579,0.274470014
5182,3578,0.753595377
5183,3577,0.601987143
5184,3576,0.249225158
5185,3575,0.421431247
5186,3574,0.285377835
5187,3573,0.503216412
5188,3572,0.757798937
5189,3571,0.10522708
5190,3570,0.730840461
5191,3569,0.75134372
5192,3568,0.74632888
5193,3567,0.899792154
5194,3566,0.298161382
5195,3565,0.433566027
5196,3564,0.560160806
5197,3563,0.580689957
5198,3562,0.10264113
5199,3561,0.259712188
5200,3560,0.738510357
5201,3559,0.745988891
5202,3558,0.528053667
5203,3557,0.186243728
5204,3556,0.932880331
5205,3555,0.704401284
5206,3554,0.830760926
5207,3553,0.015205559
5208,3552,0.653039039
5209,3551,0.004426529
5210,3550,0.025095495
5211,3549,0.926811435
5212,3548,0.000684483
5213,3547,0.438953645
5214,3546,0.091912636
5215,3545,0.345444773
5216,3544,0.906225143
5217,3543,0.499586087
5218,3542,0.719132682
5219,3541,0.359076123
5220,3540,0.615123932
5221,3539,0.514454656
5222,3538,0.399497417
5223,3537,0.119802611
5224,3536,0.704347135
5225,3535,0.374242428
5226,3534,0.05754567
5227,3533,0.487174093
5228,3532,0.622095414
5229,3531,0.079905356
5230,3530,0.822513302
5231,3529,0.14744061
5232,3528,0.098870315
5233,3527,0.532714454
5234,3526,0.316128192
5235,3525,0.092235726
5236,3524,0.34215624
5237,3523,0.314888303
5238,3522,0.755447769
5239,3521,0.610169235
5240,3520,0.446769832
5241,3519,0.932402582
5242,3518,0.888176144
5243,3517,0.932199571
5244,3516,0.106591005
5245,3515,0.254378533
5246,3514,0.29700276
5247,3513,0.692975619
5248,3512,0.119752373
5249,3511,0.19435902
5250,3510,0.409927455
5251,3509,0.70773183
5252,3508,0.698021029
5253,3507,0.475713357
5254,3506,0.552828883
5255,3505,0.762173229
5256,3504,0.183729328
5257,3503,0.032245796
5258,3502,0.81733478
5259,3501,0.582654164
5260,3500,0.798061582
5261,3499,0.316153252
5262,3498,0.376645889
5263,3497,0.151464027
5264,3496,0.806710051
5265,3495,0.078490668
5266,3494,0.241217532
5267,3493,0.942472877
5268,3492,0.936910984
5269,3491,0.868043101
5270,3490,0.927615527
5271,3489,0.579966325
5272,3488,0.260546094
5273,3487,0.559210449
5274,3486,0.509813311
5275,3485,0.666321313
5276,3484,0.250282359
5277,3483,0.739606255
5278,3482,0.609342148
5279,3481,0.107181811
5280,3480,0.685580394
5281,3479,0.006482844
5282,3478,0.499601186
5283,3477,0.552563046
5284,3476,0.336303471
5285,3475,0.483042999
5286,3474,0.072884495
5287,3473,0.938597491
5288,3472,0.393161195
5289,3471,0.111215284
5290,3470,0.492493076
5291,3469,0.888910278
5292,3468,0.805482507
5293,3467,0.523024887
5294,3466,0.637727965
5295,3465,0.038369778
5296,3464,0.770775817
5297,3463,0.443709982
5298,3462,0.795271831
5299,3461,0.161405974
5300,3460,0.889174416
5301,3459,0.201419351
5302,3458,0.171469414
5303,3457,0.144580514
5304,3456,0.414079952
5305,3455,0.936098672
5306,3454,0.245425225
5307,3453,0.92004939
5308,3452,0.29136343
5309,3451,0.297938466
5310,3450,0.588900984
5311,3449,0.188612888
5312,3448,0.955914091
5313,3447,0.934157646
5314,3446,0.666453753
5315,3445,0.169765092
5316,3444,0.970108603
5317,3443,0.576089427
5318,3442,0.036188252
5319,3441,0.863071148
5320,3440,0.863843127
5321,3439,0.784935119
5322,3438,0.135582845
5323,3437,0.97437138
5324,3436,0.358838837
5325,3435,0.718503534
5326,3434,0.705161934
5327,3433,0.657258071
5328,3432,0.761692856
5329,3431,0.531979632
5330,3430,0.77358584
5331,3429,0.323741977
5332,3428,0.895685376
5333,3427,0.573144338
5334,3426,0.036839182
5335,3425,0.419609137
5336,3424,0.436826775
5337,3423,0.795979796
5338,3422,0.125239097
5339,3421,0.731880982
5340,3420,0.600377621
5341,3419,0.687309682
5342,3418,0.331354529
5343,3417,0.367838335
5344,3416,0.010848237
5345,3415,0.366322714
5346,3414,0.095807789
5347,3413,0.134681706
5348,3412,0.647212794
5349,3411,0.501752941
5350,3410,0.653154708
5351,3409,0.945136615
5352,3408,0.773095342
5353,3407,0.019488179
5354,3406,0.422445389
5355,3405,0.947388053
5356,3404,0.446625225
5357,3403,0.489491791
5358,3402,0.880160286
5359,3401,0.758868601
5360,3400,0.823766089
5361,3399,0.642715079
5362,3398,0.758436915
5363,3397,0.458473429
5364,3396,0.745003821
5365,3395,0.700035337
5366,3394,0.767135509
5367,3393,0.803279733
5368,3392,0.790706279
5369,3391,0.705526228
5370,3390,0.263981914
5371,3389,0.781161537
5372,3388,0.265709337
5373,3387,0.153487283
5374,3386,0.184301019
5375,3385,0.946654356
5376,3384,0.405258428
5377,3383,0.146693279
5378,3382,0.767255442
5379,3381,0.81191309
5380,3380,0.030214141
5381,3379,0.316278997
5382,3378,0.10466382
5383,3377,0.572793564
5384,3376,0.26569549
5385,3375,0.231306806
5386,3374,0.509395982
5387,3373,0.570285767
5388,3372,0.81791744
5389,3371,0.68211624
5390,3370,0.350586797
5391,3369,0.370935678
5392,3368,0.043369564
5393,3367,0.133050121
5394,3366,0.051963034
5395,3365,0.251991331
5396,3364,0.680921026
5397,3363,0.302644381
5398,3362,0.499252892
5399,3361,0.65201923
5400,3360,0.484336291
5401,3359,0.003547879
5402,3358,0.452185971
5403,3357,0.323860705
5404,3356,0.821311027
5405,3355,0.717513678
5406,3354,0.787734116
5407,3353,0.987390123
5408,3352,0.911771394
5409,3351,0.457373592
5410,3350,0.744941919
5411,3349,0.262822658
5412,3348,0.56644269
5413,3347,0.122532588
5414,3346,0.90799238
5415,3345,0.725503702
5416,3344,0.524538563
5417,3343,0.769571916
5418,3342,0.637953895
5419,3341,0.1105612
5420,3340,0.138917866
5421,3339,0.648902914
5422,3338,0.224983739
5423,3337,0.517057371
5424,3336,0.28872673
5425,3335,0.240630101
5426,3334,0.056520813
5427,3333,0.509791444
5428,3332,0.105132983
5429,3331,0.708374703
5430,3330,0.592858264
5431,3329,0.322393124
5432,3328,0.435151813
5433,3327,0.089396486
5434,3326,0.734158875
5435,3325,0.028719101
5436,3324,0.090048919
5437,3323,0.688940787
5438,3322,0.455846647
5439,3321,0.249477101
5440,3320,0.525267839
5441,3319,0.211805402
5442,3318,0.218540534
5443,3317,0.709566017
5444,3316,0.932682034
5445,3315,0.69596137
5446,3314,0.058876255
5447,3313,0.146406771
5448,3312,0.712887839
5449,3311,0.266897121
5450,3310,0.713206128
5451,3309,0.994415682
5452,3308,0.568902632
5453,3307,0.09337754
5454,3306,0.516918465
5455,3305,0.320512527
5456,3304,0.963022776
5457,3303,0.498341567
5458,3302,0.429875807
5459,3301,0.475745031
5460,3300,0.526451979
5461,3299,0.327559696
5462,3298,0.427852242
5463,3297,0.434059326
5464,3296,0.921706815
5465,3295,0.219667027
5466,3294,0.625447388
5467,3293,0.379351191
5468,3292,0.752227239
5469,3291,0.50582247
5470,3290,0.2812939
5471,3289,0.518672684
5472,3288,0.878708437
5473,3287,0.700846436
5474,3286,0.808108024
5475,3285,0.713229038
5476,3284,0.27608778
5477,3283,0.402888489
5478,3282,0.361755768
5479,3281,0.193004202
5480,3280,0.600051866
5481,3279,0.256980695
5482,3278,0.526838149
5483,3277,0.444196039
5484,3276,0.042378168
5485,3275,0.209360957
5486,3274,0.346912275
5487,3273,0.93091901
5488,3272,0.6742642
5489,3271,0.830295718
5490,3270,0.956847015
5491,3269,0.212361738
5492,3268,0.267755631
5493,3267,0.430010345
5494,3266,0.500881004
5495,3265,0.970742743
5496,3264,0.936235415
5497,3263,0.180121029
5498,3262,0.004347127
5499,3261,0.940104629
5500,3260,0.70283834
5501,3259,0.90789807
5502,3258,0.852602254
5503,3257,0.724508257
5504,3256,0.245257219
5505,3255,0.238888165
5506,3254,0.551843613
5507,3253,0.296770965
5508,3252,0.768555401
5509,3251,0.15976018
5510,3250,0.983755094
5511,3249,0.965215785
5512,3248,0.242416733
5513,3247,0.732637012
5514,3246,0.33653859
5515,3245,0.319512055
5516,3244,0.841852205
5517,3243,0.60630669
5518,3242,0.281910248
5519,3241,0.25340579
5520,3240,0.531434435
5521,3239,0.969778405
5522,3238,0.852475742
5523,3237,0.490379066
5524,3236,0.216837236
5525,3235,0.519355382
5526,3234,0.397816549
5527,3233,0.531809618
5528,3232,0.769343163
5529,3231,0.539889908
5530,3230,0.095138341
5531,3229,0.295205312
5532,3228,0.779618128
5533,3227,0.848394996
